mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__n_neighbors,param_classifier__p,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.006252574920654297,0.007657810885681879,0.0,0.0,16,2,StandardScaler(),"{'classifier__n_neighbors': 16, 'classifier__p': 2, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.01874222755432129,0.006252702838006451,0.3062469482421875,0.01593763829930714,16,2,MaxAbsScaler(),"{'classifier__n_neighbors': 16, 'classifier__p': 2, 'scaler': MaxAbsScaler()}",0.8723404255319149,0.8729809104258444,0.8729809104258444,0.8729809104258444,0.8729809104258444,0.8728528134470585,0.0002561939575717709,1,0.8729809104258444,0.872637181134153,0.8728207010460635,0.8728207010460635,0.8728207010460635,0.8728160389396376,0.00010884661433022935
0.0,0.0,0.0,0.0,16,3,StandardScaler(),"{'classifier__n_neighbors': 16, 'classifier__p': 3, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.01562528610229492,1.3934745022013147e-06,0.0,0.0,16,3,MaxAbsScaler(),"{'classifier__n_neighbors': 16, 'classifier__p': 3, 'scaler': MaxAbsScaler()}",,,,,,,,19,,,,,,,
0.0,0.0,0.0,0.0,17,1,StandardScaler(),"{'classifier__n_neighbors': 17, 'classifier__p': 1, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.01562924385070801,5.64886020465219e-06,0.006249666213989258,0.00765424665277562,17,1,MaxAbsScaler(),"{'classifier__n_neighbors': 17, 'classifier__p': 1, 'scaler': MaxAbsScaler()}",,,,,,,,19,,,,,,,
0.0,0.0,0.0,0.0,17,2,StandardScaler(),"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.018748950958251954,0.006251962790635275,0.36875362396240235,0.14442600862813101,17,2,MaxAbsScaler(),"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'scaler': MaxAbsScaler()}",0.8723404255319149,0.8729809104258444,0.8729809104258444,0.8729809104258444,0.8729809104258444,0.8728528134470585,0.0002561939575717709,1,0.8729809104258444,0.872637181134153,0.8728207010460635,0.8728207010460635,0.8728207010460635,0.8728160389396376,0.00010884661433022935
0.0,0.0,0.0,0.0,17,3,StandardScaler(),"{'classifier__n_neighbors': 17, 'classifier__p': 3, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.015622186660766601,5.129934619057019e-06,0.0,0.0,17,3,MaxAbsScaler(),"{'classifier__n_neighbors': 17, 'classifier__p': 3, 'scaler': MaxAbsScaler()}",,,,,,,,19,,,,,,,
0.0031276226043701174,0.006255245208740235,0.0,0.0,18,1,StandardScaler(),"{'classifier__n_neighbors': 18, 'classifier__p': 1, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.031247520446777345,1.2465074201579671e-05,0.0,0.0,18,1,MaxAbsScaler(),"{'classifier__n_neighbors': 18, 'classifier__p': 1, 'scaler': MaxAbsScaler()}",,,,,,,,19,,,,,,,
0.006249809265136718,0.007654436401513991,0.0,0.0,18,2,StandardScaler(),"{'classifier__n_neighbors': 18, 'classifier__p': 2, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.018754005432128906,0.006242278359642353,0.2812512397766113,0.009870661155767377,18,2,MaxAbsScaler(),"{'classifier__n_neighbors': 18, 'classifier__p': 2, 'scaler': MaxAbsScaler()}",0.8723404255319149,0.8729809104258444,0.8729809104258444,0.8729809104258444,0.8729809104258444,0.8728528134470585,0.0002561939575717709,1,0.8729809104258444,0.872637181134153,0.8728207010460635,0.8728207010460635,0.8728207010460635,0.8728160389396376,0.00010884661433022935
0.0,0.0,0.0,0.0,18,3,StandardScaler(),"{'classifier__n_neighbors': 18, 'classifier__p': 3, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.01562952995300293,5.528021524883056e-06,0.0,0.0,18,3,MaxAbsScaler(),"{'classifier__n_neighbors': 18, 'classifier__p': 3, 'scaler': MaxAbsScaler()}",,,,,,,,19,,,,,,,
0.0031254768371582033,0.006250953674316407,0.0,0.0,19,1,StandardScaler(),"{'classifier__n_neighbors': 19, 'classifier__p': 1, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
